Date,Open,High,Low,Close,Adjusted,Volume,log_adjusted,log_close,cc_ret,return_pct,gk_vol
2015-04-27,23.98,24.02,23.65,23.719999,22.818722,3436100,3.127581339359978,3.1663185319710077,-0.009232223239771908,-0.9232223239771908,0.010439430304336764
2015-04-28,23.65,23.799999,23.370001,23.469999,22.578222,4610300,3.1169858133714037,3.1557229672553473,-0.010595525988574384,-1.0595525988574384,0.014574170187920637
2015-04-29,23.299999,23.59,23.1,23.190001,22.308863,6498000,3.104984043452337,3.1437211943894745,-0.012001769919066874,-1.2001769919066874,0.018133438059143442
2015-04-30,23.200001,23.32,22.629999,22.82,21.952919,7416200,3.0889001147342547,3.1276373444339294,-0.016083928718082063,-1.6083928718082063,0.022418200485784474
2015-05-01,22.790001,23.09,22.790001,23.049999,22.174181,3608400,3.0989285940299327,3.1376657260587084,0.010028479295677961,1.0028479295677961,0.007208644864050993
2015-05-04,23.110001,23.27,22.92,23.190001,22.308863,3453000,3.104984043452337,3.1437211943894745,0.006055449422404102,0.6055449422404102,0.012787038759981866
2015-05-05,23.16,23.16,22.709999,22.709999,21.847099,4141300,3.0840681438483126,3.1228053120840005,-0.02091589960402418,-2.091589960402418,0.007851944357768125
2015-05-06,22.77,23.219999,22.66,23.200001,22.318481,8281300,3.10541507964167,3.1441523217757115,0.021346935793357336,2.1346935793357336,0.015417011722719302
2015-05-07,23.24,24.6,23.129999,24.41,23.482506,15115800,3.1562557183959226,3.1949928844048685,0.0508406387542526,5.08406387542526,0.03732760435025236
2015-05-08,24.65,25.15,24.530001,25.049999,24.09819,8489600,3.182136733941743,3.220873787610713,0.02588101554582023,2.588101554582023,0.018476093853212236
2015-05-11,25.0,25.059999,24.620001,24.639999,23.703768,5685800,3.1656340228457096,3.2043710980809026,-0.016502711096033185,-1.6502711096033185,0.010500823114962437
2015-05-12,24.540001,24.68,24.27,24.610001,23.674908,5982000,3.1644157531089423,3.2031529050368523,-0.0012182697367673079,-0.12182697367673079,0.014388740702084549
2015-05-13,24.799999,24.969999,24.58,24.629999,23.694147,3733700,3.1652280556156263,3.2039651715315527,0.0008123025066839595,0.08123025066839595,0.013250239510352521
2015-05-14,24.790001,25.280001,24.719999,25.17,24.213629,5667000,3.1869156564534595,3.2256528091472245,0.021687600837833276,2.1687600837833276,0.01578627497591816
2015-05-15,25.32,25.66,25.15,25.42,24.45413,8220100,3.196799117811573,3.2355362657613083,0.009883461358113355,0.9883461358113355,0.017264468226392663
2015-05-18,25.360001,25.620001,25.290001,25.42,24.45413,3815400,3.196799117811573,3.2355362657613083,0.0,0.0,0.01103656389538736
2015-05-19,25.6,25.65,25.360001,25.48,24.51185,3501500,3.1991566740877597,3.2378938307039626,0.002357556276186834,0.2357556276186834,0.009995104797058429
2015-05-20,25.49,25.77,25.4,25.75,24.771593,4759400,3.209697553100701,3.248434627109745,0.010540879012941318,1.0540879012941318,0.009691873426554518
2015-05-21,25.639999,25.719999,25.459999,25.620001,24.646532,4636800,3.2046362009358087,3.2433733355005936,-0.005061352164892341,-0.5061352164892341,0.00904186978853094
2015-05-22,25.5,25.75,25.379999,25.49,24.521469,2892600,3.199549019550786,3.238286218388024,-0.005087181385022621,-0.5087181385022621,0.012694081183935236
2015-05-26,25.389999,25.450001,25.17,25.41,24.44451,3156600,3.196405650830728,3.2351427973320726,-0.0031433687200581595,-0.31433687200581595,0.00975937930608175
2015-05-27,25.49,25.76,25.33,25.709999,24.733109,3720300,3.208142791383229,3.246879982382426,0.011737140552501302,1.1737140552501302,0.01297699442205684
2015-05-28,25.67,25.879999,25.559999,25.73,24.75235,4347200,3.208920434002231,3.2476576262936527,0.0007776426190018171,0.07776426190018171,0.010522756417292962
2015-05-29,25.889999,25.950001,25.190001,25.26,24.300209,7912600,3.1904849511325613,3.229222116922345,-0.018435482869669784,-1.8435482869669784,0.017664299800443116
2015-06-01,25.440001,25.65,25.15,25.4,24.434889,4281000,3.196011988047589,3.2347491740244907,0.005527036915027761,0.5527036915027761,0.017310212027546727
2015-06-02,25.309999,25.76,25.27,25.530001,24.559948,3872000,3.2011169860128565,3.2398542704229962,0.005104997965267533,0.5104997965267533,0.015219413852787972
2015-06-03,25.76,26.059999,25.67,25.959999,24.973612,5347500,3.217819747414662,3.2565568533150873,0.0167027614018056,1.67027614018056,0.012685872899381303
2015-06-04,25.77,26.09,25.610001,25.690001,24.713873,3883500,3.2073647458810632,3.2461018500474434,-0.010455001533598907,-1.0455001533598907,0.016334078952967332
2015-06-05,25.629999,25.83,25.549999,25.77,24.790831,2612500,3.2104738670665465,3.2492110246642736,0.0031091211854832324,0.31091211854832324,0.008468427166885574
2015-06-08,25.77,25.780001,25.23,25.440001,24.473368,6261000,3.197585505907339,3.2363227777800967,-0.012888361159207662,-1.2888361159207662,0.015661761124654353
2015-06-09,25.450001,25.879999,25.200001,25.52,24.550331,7873400,3.20072533683803,3.239462458476589,0.0031398309306913674,0.31398309306913674,0.02265355110271982
2015-06-10,25.5,25.6,25.15,25.5,24.53109,5329200,3.199941292668418,3.2386784521643803,-0.0007840441696123079,-0.0784044169612308,0.015199305488907966
2015-06-11,25.08,25.389999,24.93,25.299999,24.338688,13168900,3.192067183066297,3.230804356207782,-0.007874109602120871,-0.7874109602120871,0.017337345337370427
2015-06-12,25.25,25.440001,25.059999,25.4,24.434889,8228100,3.196011988047589,3.2347491740244907,0.003944804981292016,0.3944804981292016,0.01212924584703115
2015-06-15,25.26,25.27,24.48,24.540001,23.607567,11421100,3.161567296232178,3.200304480032561,-0.03444469181541088,-3.4444691815410877,0.016420426455675846
2015-06-16,24.790001,24.9,24.65,24.74,23.799969,8906500,3.1696842781555725,3.208421366964342,0.008116981923394384,0.8116981923394384,0.010453804992714602
2015-06-17,24.879999,24.969999,24.68,24.870001,23.92503,6207600,3.174925191256727,3.2136622980243996,0.005240913101154376,0.5240913101154376,0.010547747122669366
2015-06-18,24.91,25.27,24.9,25.139999,24.184769,7218100,3.185723054854513,3.2244601633848533,0.010797863597785895,1.0797863597785895,0.010570635107090658
2015-06-19,25.190001,25.200001,24.879999,25.01,24.059706,6717100,3.1805384910205032,3.219275744889528,-0.005184563834009559,-0.5184563834009559,0.00956751388624069
2015-06-22,25.16,25.26,25.110001,25.23,24.271351,4433300,3.18929668361982,3.2280337626529665,0.00875819259931676,0.8758192599316761,0.0058709018109641105
2015-06-23,25.24,25.469999,25.16,25.42,24.45413,3777200,3.196799117811573,3.2355362657613083,0.007502434191752894,0.7502434191752894,0.008980121119513863
2015-06-24,25.389999,25.559999,25.24,25.440001,24.473368,6549000,3.197585505907339,3.2363227777800967,0.000786388095765922,0.0786388095765922,0.010682123047869134
2015-06-25,25.459999,25.65,25.34,25.4,24.434889,3254300,3.196011988047589,3.2347491740244907,-0.0015735178597497956,-0.15735178597497956,0.010259637895582024
2015-06-26,25.57,25.65,24.959999,25.040001,24.08857,11468800,3.1817374541342685,3.2204745861679993,-0.014274533913320564,-1.4274533913320564,0.017554232629442015
2015-06-29,24.709999,24.870001,24.440001,24.49,23.559467,4749700,3.159527735437497,3.1982648709640764,-0.022209718696771574,-2.2209718696771574,0.015506353288667197
2015-06-30,24.65,24.68,24.15,24.209999,23.290104,7165600,3.1480285493220888,3.1867657296447205,-0.011499186115408122,-1.1499186115408122,0.013191132135380094
2015-07-01,24.4,24.959999,24.32,24.73,23.790346,8808500,3.1692798681351237,3.208017081533325,0.02125131881303499,2.125131881303499,0.020294564071612325
2015-07-02,24.700001,24.75,24.469999,24.629999,23.694147,4763200,3.1652280556156263,3.2039651715315527,-0.0040518125194974886,-0.40518125194974886,0.00952110409107588
2015-07-06,24.41,25.01,24.370001,24.82,23.876928,3735300,3.1729126370330727,3.211649779776461,0.007684581417446434,0.7684581417446434,0.019014494294631333
2015-07-07,25.01,25.25,24.370001,25.049999,24.09819,7117100,3.182136733941743,3.220873787610713,0.009224096908670099,0.9224096908670099,0.030693821854115025
2015-07-08,24.84,25.15,24.75,24.799999,23.857687,8784000,3.172106471484568,3.210843612848355,-0.010030262457174643,-1.0030262457174643,0.01460351367377818
2015-07-09,25.09,25.24,24.9,25.129999,24.175144,9879800,3.1853249978883187,3.224062311762424,0.013218526403750541,1.3218526403750541,0.013489699645284884
2015-07-10,25.370001,25.610001,25.23,25.360001,24.39641,5420800,3.1944359903267663,3.233173169001201,0.009110992438447596,0.9110992438447596,0.014000387521784056
2015-07-13,25.540001,25.889999,25.48,25.889999,24.906269,6138100,3.2151195388509253,3.253856755138494,0.02068354852415899,2.068354852415899,0.009917901023705307
2015-07-14,25.82,26.209999,25.68,26.059999,25.069811,9132000,3.22166437325068,3.260401533323713,0.006544834399754507,0.6544834399754507,0.016069575621196184
2015-07-15,25.940001,26.09,25.559999,25.77,24.790831,5554700,3.2104738670665465,3.2492110246642736,-0.011190506184133309,-1.1190506184133309,0.017041558615873233
2015-07-16,25.889999,26.0,25.74,25.85,24.86779,3601100,3.213573391784014,3.2523106009544382,0.003099524717467439,0.3099524717467439,0.00895333194418527
2015-07-17,25.98,26.02,25.639999,25.809999,24.829311,3550200,3.212024850443974,3.250761974985849,-0.0015485413400400105,-0.15485413400400105,0.011949181436353182
2015-07-20,25.809999,26.41,25.76,26.25,25.252592,6105300,3.228928803918209,3.2676659890376327,0.016903953474235234,1.6903953474235234,0.017032735059257117
2015-07-21,26.25,26.450001,26.08,26.09,25.098671,4711100,3.222814896528761,3.261552099148637,-0.006113907389448059,-0.6113907389448059,0.011142353334566191
2015-07-22,25.99,26.09,25.84,25.950001,24.963991,3259600,3.217434426552584,3.2561716481475425,-0.005380469976177249,-0.5380469976177249,0.008463754837509269
2015-07-23,25.950001,26.26,25.809999,25.940001,24.95437,3524500,3.2170489571611056,3.255786217438798,-0.00038546939147821035,-0.038546939147821035,0.014782361944099652
2015-07-24,26.030001,26.27,25.84,26.18,25.185251,5567600,3.226258545397703,3.264995760481754,0.009209588236597455,0.9209588236597455,0.013580136386988894
2015-07-27,26.040001,26.1,25.5,25.610001,24.636911,8092700,3.204245765546698,3.24298293925868,-0.02201277985100525,-2.201277985100525,0.015709209639165025
2015-07-28,25.799999,25.870001,25.379999,25.709999,24.733109,4401200,3.208142791383229,3.246879982382426,0.003897025836531398,0.3897025836531398,0.016765351454437884
2015-07-29,25.620001,26.030001,25.5,25.98,24.992851,3334400,3.2185898239738435,3.2573270112424533,0.010447032590614302,1.0447032590614302,0.014216851888314458
2015-07-30,25.85,26.18,25.709999,26.059999,25.069811,5150600,3.22166437325068,3.260401533323713,0.003074549276836258,0.3074549276836258,0.014532239044423563
2015-07-31,26.040001,26.139999,25.66,25.790001,24.810072,5169800,3.2112496997551214,3.2499868586679717,-0.010414673495558358,-1.0414673495558358,0.014059672869215698
2015-08-03,25.879999,25.99,25.33,25.52,24.550331,5906600,3.20072533683803,3.239462458476589,-0.010524362917091246,-1.0524362917091246,0.01936989234482581
2015-08-04,25.57,25.84,25.440001,25.67,24.69463,8484600,3.2065858110903065,3.245322994883049,0.005860474252276315,0.5860474252276315,0.01304909335531832
2015-08-05,27.73,29.200001,27.68,28.709999,27.619118,24987100,3.318508214089657,3.3572454593019025,0.11192240299935063,11.192240299935063,0.05969629746639557
2015-08-06,28.799999,29.08,28.49,28.709999,27.619118,9293000,3.318508214089657,3.3572454593019025,0.0,0.0,0.017450562163389537
2015-08-07,28.66,28.83,28.24,28.780001,27.686462,6945200,3.3209435572606063,3.359680736205573,0.002435343170949178,0.2435343170949178,0.017475071731790668
2015-08-10,28.879999,29.18,28.790001,28.809999,27.715321,5999600,3.3219853649804123,3.3607225143862665,0.0010418077198059983,0.10418077198059983,0.011591733738969764
2015-08-11,28.6,28.860001,28.27,28.459999,27.37862,6280300,3.3097624168369872,3.348499557524671,-0.01222294814342506,-1.222294814342506,0.01780482471092141
2015-08-12,28.209999,28.76,27.82,28.66,27.571022,8297900,3.3167652936268577,3.3555024224000256,0.007002876789870438,0.7002876789870438,0.026312519789103473
2015-08-13,28.57,29.059999,28.42,28.85,27.753805,7351700,3.323372947909868,3.3621099929541085,0.006607654283010245,0.6607654283010245,0.01763881776304557
2015-08-14,28.74,28.889999,28.469999,28.68,27.590261,2596900,3.3174628481337067,3.3562000157314196,-0.005910099776161193,-0.5910099776161193,0.012622405920986991
2015-08-17,28.68,29.42,28.440001,29.299999,28.186703,5885600,3.3388503419185858,3.377587481893328,0.02138749378487903,2.138749378487903,0.024007658759888507
2015-08-18,29.5,29.700001,29.09,29.219999,28.109743,4312000,3.3361162422227864,3.374853372099418,-0.002734099695799408,-0.2734099695799408,0.01670725740225561
2015-08-19,29.209999,29.34,28.76,28.98,27.87886,4980300,3.3278686955297814,3.3666059368925363,-0.008247546693004981,-0.8247546693004981,0.01597882940475966
2015-08-20,28.639999,28.73,27.93,27.98,26.916861,5904000,3.292752893222835,3.331489969237335,-0.03511580230694644,-3.511580230694644,0.017946403179040022
2015-08-21,27.540001,27.77,27.17,27.219999,26.185738,8386700,3.2652149114091396,3.3039519604856267,-0.027537981813695378,-2.753798181369538,0.01902378103185353
2015-08-24,25.01,27.07,24.040001,26.16,25.166012,8461300,3.225494354003486,3.264231526588998,-0.03972055740565361,-3.972055740565361,0.1083083662168202
2015-08-25,27.35,27.35,26.030001,26.18,25.185251,6895700,3.226258545397703,3.264995760481754,0.0007641913942171286,0.07641913942171286,0.03758953718495694
2015-08-26,26.860001,27.41,26.16,27.290001,26.253078,8077600,3.2677832393064086,3.3065203713637055,0.0415246939087055,4.15246939087055,0.041120525092098494
2015-08-27,27.52,28.33,27.25,27.93,26.868757,7476200,3.2909641617881245,3.3297013799570854,0.023180922481715882,2.318092248171588,0.03167111800027051
2015-08-28,29.690001,30.0,28.91,29.219999,28.109743,133082400,3.3361162422227864,3.374853372099418,0.0451520804346619,4.51520804346619,0.04701365833119286
2015-08-31,29.34,29.35,28.540001,28.629999,27.54216,13981100,3.3157179215974786,3.3544550841816263,-0.020398320625307775,-2.0398320625307775,0.015328046797311166
2015-09-01,27.860001,28.280001,27.51,27.860001,26.80142,12062800,3.2884548711877786,3.3271920042454135,-0.027263050409700007,-2.7263050409700007,0.028739945408100424
2015-09-02,28.75,28.77,27.99,28.370001,27.292042,14410500,3.306595157864495,3.3453322840692614,0.01814028667671641,1.814028667671641,0.028486621932221297
2015-09-03,28.379999,29.040001,28.379999,28.6,27.513302,10380600,3.314669596813904,3.353406717825807,0.008074438949408957,0.8074438949408957,0.01883566814393973
2015-09-04,28.209999,28.719999,27.969999,28.1,27.032299,10456300,3.297032410315599,3.3357695763397,-0.017637186498304924,-1.7637186498304924,0.023937437381286612
2015-09-08,28.629999,28.889999,28.35,28.870001,27.773041,8110700,3.3240658019851566,3.3628030283128756,0.027033391669557538,2.703339166955754,0.018652266969408676
2015-09-09,29.1,29.24,28.620001,28.690001,27.599882,6723900,3.317811497351646,3.356548664848623,-0.006254304633510621,-0.6254304633510621,0.015590796317740413
2015-09-10,28.51,29.26,28.35,29.059999,27.955822,5553800,3.3306254784462364,3.369362623730574,0.012813981094590421,1.281398109459042,0.023111740346648507
2015-09-11,28.83,29.16,28.51,29.15,28.042402,4479900,3.3337177218355833,3.3724549127965013,0.0030922433893469936,0.30922433893469936,0.01804749647297381
2015-09-14,29.15,29.280001,28.98,29.209999,28.100122,4787700,3.335773917967286,3.374511082164798,0.0020561961317024924,0.20561961317024924,0.00866756903983919
2015-09-15,29.33,30.08,29.27,29.799999,28.667706,8044600,3.3557712627421252,3.3945083599543113,0.019997344774839387,1.9997344774839387,0.020152910744624768
